session_id,user_id,session_start_timestamp,booking_timestamp,time_to_booking
jSybLioPUDDLewla,06p1pUIn1BHORqhz,00:38.4,null,
fhw3mpFJUxXMTU2J,QwhasdZUAmreRVru,48:42.9,null,
4HJB6B8McACORhMS,QwhasdZUAmreRVru,29:32.4,42:27.5,12.91821262
wwadfScpgehuUZNs,auAF4264t5TatDdr,30:37.1,40:24.4,9.788144242
haF1DFOCkFG3vOG6,auAF4264t5TatDdr,09:19.5,24:02.9,14.72270928
9BCOaruAYJ3uvOc3,auAF4264t5TatDdr,24:17.5,null,
SxvR5XivqZ4onrCS,gprGB3JrAwHk6KQf,01:55.9,11:06.4,9.174464529
RyLvAhBcGmNj8BjX,gprGB3JrAwHk6KQf,48:01.7,null,
6xfFM10rQED7CLSd,gprGB3JrAwHk6KQf,32:19.6,47:00.6,14.68416105
dZmrmnxcXVFkchzV,null,34:59.3,null,
dMS96ZD42btnNgQX,QbAMYTbqwk51IxTp,10:53.1,null,
JVepPYVJhtRipM90,gk7J2hARATgUXcTf,14:52.2,null,
idw1L8a8lsFhhe5N,gk7J2hARATgUXcTf,39:48.4,null,
Pr4sZL6ZeiIfIdZ6,6raccubMikNknPEa,22:35.4,null,
mc5qLiuG2hJtZfg3,OursV3RPhe4Sksaa,35:30.4,45:17.5,9.784875865
gR94G2EwO5vx7VFt,s9lGzNmu5VaVl7XF,17:22.7,null,
sb8BmwBT1PnWrOeq,null,12:29.3,null,
HEp8QlRWbNB5Lkc6,QqVyQIUYKzlNmtUO,46:39.6,null,
3QLfndm8wEgFXwRp,DW4TCFGfZodEYoGU,09:09.3,null,
8RmeOXR5vvQuoWOj,tGr8MjcHyB0V66uo,23:13.9,null,
mGCUoVOgvIaw08Xs,tGr8MjcHyB0V66uo,21:55.8,null,
A87wDdMOLVlovgnT,tGr8MjcHyB0V66uo,48:07.1,null,
ULbpybc6K6cXEy1Q,dAJDkRyY5DIBDm0R,38:37.6,null,
mbPmwOVUBYRUzgfA,yfFjIMYtp3g2cN1B,32:30.1,42:58.7,10.4765164
1A2dD6P2ZkqdhmOb,yfFjIMYtp3g2cN1B,33:45.9,null,
U51Sh0rorInOtO9q,yfFjIMYtp3g2cN1B,05:31.5,null,
g6C31FsuNuohshYn,F7TNdMoSseDURdUE,26:19.6,null,
cAIj8hqsyT2I33hW,F7TNdMoSseDURdUE,32:55.5,null,
HimGbb8YHsySUmqA,BYwUCDQ5XxjV9UD5,06:30.3,null,
T3vFdM3siDLIl4Aw,BYwUCDQ5XxjV9UD5,58:52.3,null,
0wplROrH3ia2SCBO,BYwUCDQ5XxjV9UD5,38:30.6,null,
Q8UFQrCcZgiVyvNx,wM7u94aNjCEDMkQX,47:46.0,null,
d1d5Z0v3kjtoiQbP,vX6yyZyIXITIURq1,24:46.7,null,
J2XmkoUcGuChxhFN,null,13:21.6,null,
ZRpdJ6YYvDx2zED4,8KsxlOkSyw2T1Ho4,08:57.7,null,
UIO1UVRIbRHxtHXi,ZQVcnt4V48WzRK6d,51:34.3,02:53.4,11.31854171
bK2cmC2rdQRPnRwr,N6TZYT1I04wUyJm4,53:08.4,null,
ljr2NOTc9m42zr3S,YBWj4YmRcs1rQXLT,09:22.8,null,
yg9mzI6qzHqIxZnE,694tmb8l2gX6buJL,42:00.5,null,
CMjY6dA0WSKwWIB8,694tmb8l2gX6buJL,05:03.7,null,
NTsbs2w5QNObIgW3,694tmb8l2gX6buJL,49:53.7,07:05.5,17.19713859
n036bLxdvtgiGiwc,1QiVAkyAAeqxbMAs,42:38.6,null,
THxBTO8Fshgk9VLJ,UuYgn0mf62DLoxkA,40:49.4,null,
TXp4dvx5RjMBaL5d,UuYgn0mf62DLoxkA,42:44.8,null,
gz6GFjINtFAcoZQD,FGFZl9Mu4y3wDr2z,15:38.2,null,
prrJgVayRPQHw1gj,FGFZl9Mu4y3wDr2z,25:55.4,36:24.8,10.48897206
SgLqj05XXX2dfjk3,FGFZl9Mu4y3wDr2z,54:25.6,null,
7mBZWgYzXsJ4ihvH,tOIUmPc20GPPRbvO,52:56.5,null,
vf10WGtB09atSTae,dNMC2DUnbpl4OMQL,39:14.2,null,
1aQ9QnzGCF4KniSM,dNMC2DUnbpl4OMQL,44:31.6,null,
eUWigDeJxs3bXxXu,dNMC2DUnbpl4OMQL,54:53.7,null,
OOY7tPZ8SBHNQfkZ,T7ESOF1GYnlSrIiz,45:33.0,null,
tVih2paS0JOUkVxA,T7ESOF1GYnlSrIiz,45:34.2,null,
z6B77b42JD1itLwF,T7ESOF1GYnlSrIiz,41:37.0,53:11.9,11.58168078
cz4QKCGHPm8VUSRm,lkehGOmiPJ3i6TzV,23:48.2,39:44.8,15.94281848
ttBSTbqXGwCltWEY,Q2tB4xa1y5Tkenru,26:24.5,null,
U1k9sdWPFBjkZzhP,null,33:44.4,43:35.1,9.846424004
ONcEYprdJBktrG80,Q2tB4xa1y5Tkenru,26:59.3,null,
avYDJDMjSAPcm5ao,18KVTW2en9IikdhY,55:47.0,null,
ibnxpEdKvSs9O5WW,18KVTW2en9IikdhY,04:13.9,25:27.1,21.22013386
hVBuMMCFpQMGT14P,KB1nSbCtLSflUpTb,54:45.8,null,
xpUdi5u3wGqVNLqn,NeUtlV7pDtufictV,19:21.2,null,
BngsY85wxK7wwHh4,9GK574qV5OWosmXw,00:27.8,null,
70Ku5KApvURdmANB,RxxAwlkhx9OjxkG6,35:05.2,null,
yjXChETBuxykc1WE,CXmBeqJtd5B119p0,31:42.9,null,
Wv9Boo7TEnkg73eS,CXmBeqJtd5B119p0,14:07.4,null,
y6SYHwYENRw0JKhU,CXmBeqJtd5B119p0,45:10.0,null,
wsfH8SGp9mszbZMf,MDDtF9TzcHjK6qRD,22:48.7,31:59.1,9.174918247
k5MizPARVeJPvvNM,BwmyQrBI8be5VrVR,39:48.7,null,
Ag2u1hAF5osyCnWR,K66R22W5HkIyC3Ta,47:10.0,null,
bVsazjtlEBfAV93D,8KlZSLeUxuaxt4pl,05:42.4,null,
UcBEGPXIjdDTndFq,zf5sdZeQzNEriHEM,31:19.3,45:16.8,13.95782643
O4AjnSAXX7AVgJet,null,28:55.0,37:21.2,8.437286657
6jW1kDckCG21hWwQ,null,01:49.9,null,
54OD2sLtKgBtd8a8,F4WnmxrmU1U3FNxW,35:16.4,null,
KMFsXFhy44mOeUQP,null,31:34.4,null,
r9nZD0fzF6SF5Z2z,rnFzebFb7OgoVMND,33:08.1,null,
ltMPtFA5VeXjId9C,wAmB5ADbDc2vCnSo,11:17.6,null,
00sifpSQ6yUPA9Cr,wAmB5ADbDc2vCnSo,38:06.1,null,
ab8yg4lZjApDCU25,wAmB5ADbDc2vCnSo,28:44.7,null,
jJZqliLrpS4FfPdC,XnWHVcRqVIWGK9GV,44:57.1,null,
Gzbj9Yf5v5CYi0ao,XnWHVcRqVIWGK9GV,32:44.9,null,
udTS53yEBsGKohUA,8w2Bql5iikDrVqr5,31:10.3,null,
7j8Ytj6QePp7yHnr,UKnoahkUBGKj2WYd,42:23.0,null,
zzkSsdtkcN98yh3h,UKnoahkUBGKj2WYd,43:47.9,null,
O9y6rIoyZJECt26f,UKnoahkUBGKj2WYd,53:43.7,null,
Yo3BAlsYyQlBvXaB,unpWiOOUbEGV1XKm,10:04.4,20:36.0,10.52665529
cML2xmKoYXrAmj0s,unpWiOOUbEGV1XKm,31:28.2,null,
sarz5Fyp4a95QT0a,unpWiOOUbEGV1XKm,39:34.0,null,
NEntyJLu3XTaxqoY,null,22:43.2,null,
GDUZMZgmbWl4ulxT,riT81JYMIB3CimmL,22:06.3,null,
dSgUIGQjQzPrZrDs,riT81JYMIB3CimmL,39:33.9,null,
Fz08uo6GkLetjAMW,IZAE562mtLBOM5PN,00:24.0,null,
biDNWVqpWBOCR70P,IZAE562mtLBOM5PN,00:12.8,null,
9wZE5zpaafRDxoo8,jKaba3AHo6yZJJDc,01:55.3,null,
8rPTGeqfEsV6gAeu,0dTeJkxcHVgkYXlx,12:36.1,null,
8BdueFUaKcAzYNyg,0dTeJkxcHVgkYXlx,17:34.8,null,
EfiQwXtKlO5LjhLn,0dTeJkxcHVgkYXlx,19:50.9,32:02.8,12.19900918
HqOjeDd7zXQo2xez,6shea6Eat3zt0YF7,32:03.6,null,
6fmQ2bgnKeTb4ukX,T5yUVD7x8ssvwuUS,32:59.7,null,
bizlCw5ZMjyrgn4n,T5yUVD7x8ssvwuUS,05:51.7,24:34.1,18.70659142
cnQfs38rpmVopDI6,FDqL6OavtzPZoO7j,01:13.2,null,
OmspaOA45Og4VbKR,FDqL6OavtzPZoO7j,55:22.0,13:36.0,18.23447323
BOSYlOOuorbu8hJB,7Y72w4ONin9WmhsD,33:29.6,null,
bkaj1eVf9uIrjXUf,ZBAgRPRzceX7ZXtC,51:00.3,05:27.7,14.45613053
za7ChFhLaCyB3jbA,ZBAgRPRzceX7ZXtC,35:17.5,null,
mnH7M1O2H2GVNJ5L,Ssymox5l4X4Wiu74,46:54.6,null,
CewRPpehebaSpM5o,4QptNSBLmLi7CBrR,17:28.3,null,
jXhj04ZPFCUDf9rp,6sSYUwuGxeJ9FtHq,19:28.3,null,
kf13CSPHQGtpefd2,6sSYUwuGxeJ9FtHq,40:35.7,58:33.3,17.9606518
KaIO8NOQrEnl10ca,k1cUOJSTXtZSamlN,19:59.3,null,
XTPmy7xvKTr1n5fi,dlCRZpFVwbfvD2XB,58:55.7,23:42.8,24.7837192
D24zgziT0t9OuhIa,dlCRZpFVwbfvD2XB,24:34.9,null,
5j9QTaWz2RsVjSH6,wbHqyky0M95MsbQZ,43:15.3,null,
gODHpLd13BfnXGGR,3Ea6NXkzmCVx9UXM,53:45.0,04:06.5,10.35964855
8a8y42JDj1WPegVx,msD6V12LKy4IT2rq,59:27.2,null,
rt4n43wbZnOEygUY,msD6V12LKy4IT2rq,25:34.7,null,
Z12iF5t5moHVyu8s,QSnomPdcStYjydtw,28:31.0,null,
tqlSFEY03GtY3qpL,QSnomPdcStYjydtw,42:11.2,56:43.6,14.53900232
Jjjy9j701RuaAL1j,QSnomPdcStYjydtw,58:54.9,null,
pcLlckMOd1h0kQF8,null,42:41.4,null,
47L9lws2wp3MNW4x,di4OVLC58yInHTSl,19:12.7,null,
CVKNKvjFyGXIkeer,Vzobgzud78XB8JzC,09:34.3,24:23.5,14.81888029
RwMFVPLb57deQ76m,null,52:31.4,06:10.9,13.6573896
kiIEIzCC2Qji8qFa,d8NSDu0NTO7ZVhFn,40:10.1,null,
OXMRRdKM3F0sKUyG,hIt6be7pVf6lvnUl,02:11.1,null,
yeaBuYFoPNHZ8AjU,bZTrzDoKj6pT6Hyj,12:18.2,null,
AxFm6HP10aKvHHHP,WlvOYAPiHbPXIZDc,17:47.2,null,
PymfR7Par1mUiKbZ,WlvOYAPiHbPXIZDc,02:22.5,null,
Vz1gdxpJDTvDC7ik,1fQk0rjCtgx64Xyk,30:56.6,null,
pHFskRyHxeXA25Yd,pM2ajQjkhARsFZkz,35:31.4,null,
hKER9MbNiRc5tX8h,86JHsepc0xEN5c0W,06:58.0,15:18.8,8.346518492
fvZG3KesiGjkhFCX,86JHsepc0xEN5c0W,44:03.1,null,
CzSqOyRf3KLEuzlc,86JHsepc0xEN5c0W,19:19.6,31:34.8,12.25288729
nFYOfUvZ0lf6XJod,null,05:47.2,null,
YLFCun7T959HBLYu,L2gpXzKLX4v0hNDB,07:28.7,null,
S28S0CCbjpGGXISz,nWwfcaXCqYTLHfk5,44:22.6,null,
BI7eevNIFmu30bS3,3sc7WY2Om3QcKWGi,12:59.0,27:11.3,14.2049914
gNLXNDh1AOdqVkEB,p69PDlwJJs0hYvZI,07:10.6,null,
aOtQYfAXycmqcAkb,p69PDlwJJs0hYvZI,57:21.8,null,
zR7tIAkati0UhbB8,p69PDlwJJs0hYvZI,14:59.1,null,
A6YV2VUElbhrRYft,qm3EgmgN5nyplUPY,30:00.2,null,
3l0nWxdJPkGxEeDh,qm3EgmgN5nyplUPY,18:14.2,null,
UxI3u3dQ62mju09v,qm3EgmgN5nyplUPY,55:27.4,null,
fgMv3J2B0d3ZcMZD,HoJdmx3M0VavaHnf,19:49.5,42:12.8,22.38802145
wcYp502524mF1x3G,GDvSi1aCiw6uwfpN,16:40.5,null,
IuJciBj2UK7Gjn1D,N9TokmNEf6HDSWlk,42:02.5,null,
av06Cm8ezOyIywbk,null,00:37.7,null,
HiVd6CJENfLdwPnz,oO6E1lHeQVAMcq5u,08:14.5,null,
8TFLn8AY0GQHAiqS,null,39:55.0,null,
ec4QNkOVKIkBocjg,e7gfWWREMry4tIk8,24:55.8,57:18.0,32.3705453
mo4SoqU64Aw547Qc,null,14:11.4,null,
5XXDiCux652rk9Il,U3ZsYTsauXwJrNha,04:23.4,null,
Etaxe64L26IzNfhW,U3ZsYTsauXwJrNha,35:57.2,null,
GNUycqJsoAHagLvq,kK5ri6HMXHG7kmaO,38:49.4,null,
3jxhPLFq6Elbxtdn,rYoC6Of1ywI4DtPY,02:13.8,null,
fLFaPef6Piqlekar,isqmz6YI6ui2IRIt,04:53.8,21:13.5,16.32713385
YnrRDHFGGGKzKZcY,isqmz6YI6ui2IRIt,58:55.7,null,
zV3xqtvckUJRPH4m,gUdOYwjO0Jk7FFFX,49:03.9,null,
97Y67AyquXMAjD7G,gUdOYwjO0Jk7FFFX,49:24.9,03:04.2,13.65391182
QpbnmsJLa9ezA2gl,KIY52lfpsOMNJ2iN,02:51.0,13:17.2,10.43604121
onSMzuKTsaIAF1NE,KIY52lfpsOMNJ2iN,15:54.4,null,
XovAuDUMwGLhGlGS,KIY52lfpsOMNJ2iN,05:19.0,null,
Z9LLM0Mtsah1Swj7,wKTUxC3tRiq49WDu,47:55.2,null,
NADFCNnN6xwRk0NR,fjm6m8KmZ0kl27R6,15:10.6,null,
bHRYyApOg6D0Uw91,fjm6m8KmZ0kl27R6,44:44.2,null,
MmQid92rUbi5vu4m,null,49:31.7,null,
l1CNP3jfUW3cH26f,null,36:43.8,null,
LrPdyyGTKvAaXmvi,iyG4Wlrv2MVLh3ai,21:17.8,null,
9iTv8chgSbxlAOzE,iyG4Wlrv2MVLh3ai,05:22.1,null,
S8pb2C5wb1p0tTgd,dt7OVjlXBAvHOBQl,00:49.1,null,
oEHLRpCjrLOWJ0na,m9FYDDQvIKIRSN9Z,33:51.9,null,
V8XCf8qQ4kddukuU,8sm32qcYtaTzA6Ob,27:31.2,null,
pTGMviVgkBDtjPAu,null,42:16.5,null,
7tgE17UNdyTpwLRE,wrNsv83UewREoByD,29:04.1,null,
zZWjYhPtEGDbdHzg,VelQUz2NQzJ9hxq2,17:28.4,null,
pev0ecEU0kXi8pm0,VelQUz2NQzJ9hxq2,18:35.6,null,
tcye01oD9xrMGf1j,VelQUz2NQzJ9hxq2,58:30.1,null,
YqKuN4tywq0zAode,14PNJXIwylcMjGDB,18:28.9,null,
Zp0An5iNz4fhmZPk,14PNJXIwylcMjGDB,15:32.6,null,
F2ZzYYDJKdnMdOGX,null,39:53.3,null,
MpRnSFDTux2jkCr6,null,38:45.2,null,
AA8iFUJkkKQA7CG6,yRqd8lPGXt5Fhz6v,08:20.5,null,
7orXVzBL1i7ya4z5,yRqd8lPGXt5Fhz6v,59:34.7,null,
EDq731D1IqA7jGRe,QJZvauZ3PU7y5bH7,24:47.1,null,
ItAHyW91LdotkUnQ,null,25:40.6,null,
lNQZ6sv1cgDy0sqo,NLBxUGcDgM04SbWI,00:30.3,null,
k3COiNfiBAi0tfUh,FwxxRrfKHPWJ1iBi,38:54.6,null,
G3LmDSEvaCTZiSfe,FwxxRrfKHPWJ1iBi,41:41.0,null,
QJt2lraAAgoTTLfZ,FwxxRrfKHPWJ1iBi,56:39.2,null,
7fn4mmNxqHEmC218,lY76iRL683xVIsEO,50:23.1,10:44.6,20.35800709
QgIzPz3ooSXRzBv3,5sdU2i7sGrz9ZMGn,51:20.0,null,
PoInrmpGmYyTrxY9,ZHwFgMlfechMbKrY,29:44.6,null,
Dt10aWQiJPgedmV6,gDPFbaov0MZVH9A2,34:00.0,null,
5sMe4llX0cd6bPhb,gDPFbaov0MZVH9A2,25:58.3,null,
zZyKrCUyxhewiL5e,gDPFbaov0MZVH9A2,32:11.1,null,
wyYXRsU2IF2WqaJU,XYut57d6r4HiOKNK,55:30.9,null,
P2mXAunIQxHbicrT,null,05:21.7,null,
cjZFwcwE96Oka8Tv,OL3jM0UmKgfsUyjv,11:45.8,null,
9AMX4GbgqTykoVWR,OL3jM0UmKgfsUyjv,45:55.0,09:44.0,23.81550986
6rdLUZ1Ba9fBBnRD,8MAwrXTbFjz206FE,00:01.6,null,
3hj65objiRhuJi2b,8MAwrXTbFjz206FE,13:18.4,null,
jwbkFRVpDHHkS5qN,8MAwrXTbFjz206FE,12:26.1,null,
zSmYMdTco4stkRYM,jXGJXkG5BntNlGgv,49:09.4,null,
EGFuNhqj5fJbX3SU,jXGJXkG5BntNlGgv,46:16.6,null,
0Q8SLeaahGQagJMr,null,37:28.4,null,
W0oFYBV1UYrNGG9b,pqE9c4wc7K7iUzys,34:15.1,null,
CPUWdwAWHyoZ0yzJ,pqE9c4wc7K7iUzys,47:22.9,null,
BPOTomNDQXCbIptN,KLWgpV41fNr7AAkR,57:58.0,null,
p3IHsU4KgyK142bM,KLWgpV41fNr7AAkR,07:56.5,null,
lJVIWFMlR0e8uF3Y,qeN0UM1FEDrLcWXh,36:12.9,53:14.6,17.02753053
x2VLhCoNSdy3ucaN,2Dtp3tv5jv7LKuhc,02:03.5,null,
LprQQOKUAxVYZbeq,2Dtp3tv5jv7LKuhc,46:33.4,null,
BTYpfG6Vm9WReo4s,8BYzQ6eEtVh3v4Nz,20:15.5,null,
c4II6OsmuLyP7SW6,ZnYmkAm9snng38oD,54:58.3,null,
8LMea9dLcPPmBZhP,ZnYmkAm9snng38oD,17:03.2,null,
mtaoFrAnLMNQxhjZ,null,10:27.9,null,
8qVWPYVo2kKz2QVL,qrFs5zqXBOuKQEgB,00:24.0,10:39.8,10.26297466
IeqrzTFRIrFqDo6J,ONlfaSjlsdhgipx0,49:04.3,null,
s8XtfQmHbcNPje3b,ONlfaSjlsdhgipx0,43:47.7,null,
BwQWlavE4rn0hUK0,TAkkBDZxOzsQPSol,55:40.1,null,
ataa5NzUAcXb22HM,ATDiJE6Pxv19qWdI,45:42.5,59:42.6,14.00245431
jJlxpqxNxrxQdosK,ATDiJE6Pxv19qWdI,13:13.4,33:16.8,20.05621211
hFroIfROWaRcWtyH,AyHQxPPoDkj23Bgc,59:01.2,null,
AOCXRbZ6CqJ75Oqt,sUomFY2ahgMhTabD,07:19.2,21:05.8,13.77578898
xvXvwDiEBsACP2fy,c6lEJYe9rwgTowxG,42:32.0,null,
NHOrmSQfnf6LU4W8,c6lEJYe9rwgTowxG,08:38.4,null,
UqMSErasuwVimkY7,VDR27HiPE3MaGGIM,45:23.2,null,
X9h51oCEne2Xewxv,4AieZ81O2k5ETQGC,25:37.7,null,
xN7sRMKQQLGhNgQA,4AieZ81O2k5ETQGC,16:59.7,null,
o1iZit5O47cydAYZ,c306za3odlvxGqwA,12:56.8,null,
2i8xGR8o6cKQDraT,c306za3odlvxGqwA,11:07.6,null,
cRhns9lZyyy33HuH,CoOu7U99Ry6qPmQh,44:06.9,null,
vlNjczOR0kE9xKIp,CoOu7U99Ry6qPmQh,05:33.0,null,
Zva55c3UO6QYu1kN,TNYIYAzTYdRCO827,08:37.3,null,
6PUxbq7RZxyVNg1F,b9WPjaBDVpnYo9xC,10:47.5,null,
YIMHk393mdqCT8gY,JHdBDug7XMYEpCFn,47:41.9,null,
EXP3UgDiCXFuBzaR,4nWENdlRUSZERaDy,40:30.5,null,
QQ2WkUcxP1lVQdPL,p10KkZQ14c0Gq5Op,49:22.9,null,
SenUwUGHCwZ9Ikc9,Ir4hsRSl59p6Fi5K,14:43.7,null,
GU4ytkFSMDZDuFkp,Ir4hsRSl59p6Fi5K,09:39.4,null,
nh0X0na7PU1exukU,Ir4hsRSl59p6Fi5K,21:54.6,42:36.1,20.69188913
qatyGYp2jbAR9Yuw,s6fx0eDdOyXanQM4,06:50.4,null,
5umtevMNRQfmRXu0,s6fx0eDdOyXanQM4,27:45.1,41:04.3,13.32066632
VkvZbUURZSQRH8PJ,s6fx0eDdOyXanQM4,57:22.7,12:16.7,14.90111118
1Zd52DMkiWEVxymL,q4NXFpsuCQZaZywB,17:58.0,null,
FJpJmY0QYaigUnOq,null,45:22.1,null,
G7eK3zZBT9K9ASsY,null,38:14.3,46:33.1,8.313111231
c1qAmVhxobsOd5Av,kXzmRKi0lZZyeeED,39:52.1,null,
chPrBGJdvsk7rT4M,null,42:58.6,null,
6bJvTleXT436lNtK,null,43:42.5,null,
y8lw39yBRiDltrem,lPyfVnzXBvPjTBue,02:32.4,null,
7hEXaJVIIqCnlPFF,lPyfVnzXBvPjTBue,16:35.6,null,
wy8jBX4gNAjPCqWu,lPyfVnzXBvPjTBue,07:37.5,28:04.8,20.45463186
a8z2r3ggthrPIMbf,dk3u4tc5HDF79zln,20:39.6,null,
E941sQNx6JS42wSK,UiXD2qRT9wUrelGx,58:16.6,null,
ExAqyUcgb9K5b8iu,UiXD2qRT9wUrelGx,20:52.2,null,
6KJ0EkHPYW9xQT9Y,null,03:53.4,null,
EozhUxA6DIJXkKMI,Lz1ectJUZ5R8Dm9Z,13:56.3,null,
ifKLyJjQfD1xb0OP,Lz1ectJUZ5R8Dm9Z,29:35.4,null,
J7SAx590jNzJs7On,7Aj1WN7qNT2yxDda,35:16.0,null,
xPPVYwma7oM3DQm4,7Aj1WN7qNT2yxDda,27:11.1,null,
dIwohaNnID0qb8MN,Cn1QVP60xkqDqWhU,51:36.3,null,
DPbJlTOPv5GN6bhD,6Uc4M0nMRbKFFGm8,34:29.9,null,
EZS5tZtIKYhA0nwc,19Egst7HNTIZtbXu,03:55.5,null,
ozRqL25czOBxatYm,B6uySL7XQVhjyqyQ,43:16.3,null,
5RTY0FAWFwpANiXK,9RttyxbHe2ba0omw,27:56.7,null,
3IxdjlI7WQXa9jrB,9RttyxbHe2ba0omw,03:06.7,25:44.6,22.63148194
BiNlWANhErAcwPrB,9RttyxbHe2ba0omw,52:28.3,null,
mIS2R0e2e1hRrON8,wePd1cdzthHieEUI,27:58.0,null,
lxARedIWTkT5Ffcv,wePd1cdzthHieEUI,56:42.3,null,
2DeWwDkgs9TI2bPn,J31RJekwRV2vG6DW,52:47.8,null,
gBfY5Hah8uVduI2q,7WZKQ8jKH9Xyv1g0,41:46.5,null,
ogw6zBFkbGZcLQ6W,DYjcqJjvdOewQbn1,55:52.6,null,
xxcPot4Hd3vPG9sX,DYjcqJjvdOewQbn1,10:08.1,23:20.1,13.20150332
VWgbXWq5bCTjyLvf,b2NC3hpBBcIBOVzz,07:46.8,17:39.8,9.884016957
OrhLOK5KkPaoF7ad,uuU4P0SypPhG5zex,12:35.8,null,
Crat0ajFUH51MMKM,1M0cW7wRQODjeiNK,50:03.8,null,
IrmZug3nqKopLAy1,P8JySAiZRBOLSfS3,43:10.8,null,
idpZmBkVlUfMauwI,P8JySAiZRBOLSfS3,57:10.1,null,
WLWVrJWj1kUh5AfJ,P8JySAiZRBOLSfS3,14:25.5,43:22.0,28.94147131
WoP9RD3FkvCKTAL3,YvUVzThAGfMs0nm4,13:33.8,null,
L3LlyqiZC85PQqSx,YvUVzThAGfMs0nm4,55:55.2,null,
5GwXH8HmJPPr5mml,YvUVzThAGfMs0nm4,22:28.9,null,
dDD4FcsomxSaqpH7,ePfBwwYG6M7nGVN0,17:22.5,null,
o5KpodF248gCytnH,ePfBwwYG6M7nGVN0,13:00.8,null,
jWEVfI8ZMiZgiIoo,ePfBwwYG6M7nGVN0,01:28.6,12:30.2,11.02704354
rz3sTbtTjmuUpsDg,RSKMpY3HfZeCy8zR,41:16.9,null,
DoTZYdqILnVs4M6n,K3ihLv4NIlK1xuRg,15:24.5,30:01.8,14.62129569
vmGRyexdQBuCMOP6,Nh1btvExckQV6KYq,18:08.4,null,
sObemzBxUxHBYdBv,BSQSWCBlqjxgsTLP,12:41.1,null,
GsRqnHDnf3Jzg5sD,BSQSWCBlqjxgsTLP,39:50.1,null,
qT2UvoLrowltcsKM,BSQSWCBlqjxgsTLP,09:04.1,null,
FQiLjxwiB94dvYdK,null,36:36.3,null,
mC0n9pzFTPtLcJTp,null,27:16.4,null,
cKjkzgG4Xn6NBFET,Hv7rorZUGcoq7KoV,19:37.5,null,
3A0dOm97euYE9Ht1,Hv7rorZUGcoq7KoV,04:15.1,null,
hUgCabpsTqJjA1Kd,5r1B1J7tPsRigBXl,55:27.9,null,
ioOrZXgxOzViwwFI,5r1B1J7tPsRigBXl,33:09.6,null,
rfzyR3XbWYY36iiR,6r0TPUTypEM840yh,27:16.7,null,
piymVE311THgb4G2,6r0TPUTypEM840yh,17:22.8,null,
sYRf2BlLUP1lmr5m,null,30:18.4,null,
BsNiVYGrxC369Zcx,IumuWvNfSTUufOQz,39:36.0,49:26.3,9.837454908
rPAvBr6a6bpLDwzQ,IumuWvNfSTUufOQz,18:39.1,null,
evWna44Za7xrqAgG,eMGNtISCT8dZUUMf,13:39.2,null,
SIBujyeYvRXRVUgB,eMGNtISCT8dZUUMf,30:14.1,44:42.3,14.47043386
KSnATy7nGSnIcDYH,81VQblmw2yKeAPfZ,56:24.6,null,
hpZ7RvvXugAK9JvP,VxWAYETvNsNccnvf,25:00.7,null,
zgAl0tduiXJknqzH,wLI5jOst6OT44UaD,21:00.1,null,
u6q938Rip71CpRaA,d2SPGNdjyMvADy9k,41:49.5,null,
ggWG4DJCM2rrjPQr,4jE03tc0thNIJhAF,14:04.4,null,
BgZU3Bl2zP93ticJ,f7GNdrEOYv8LJh21,45:13.3,null,
8gQlwxUYXPEY1Q8I,f7GNdrEOYv8LJh21,37:25.8,null,
hCyIw5ZkvxnLabwf,U0adGj7DfmQFyUbO,29:51.6,null,
GOKt7nETar9Lg4iI,uute44FlXLXKTVAj,58:18.5,12:38.4,14.33250112
XJGEcgXBJHotNBwG,uute44FlXLXKTVAj,13:00.0,null,
wUutzWNaAx3NzcKL,uute44FlXLXKTVAj,01:33.6,null,
36GKDaV3PTBmgCqQ,A21X2wIEW8NxCIpw,39:39.8,null,
2qCPe1KNt9LSCZUF,mz1bZhdic9ZEjWc1,50:43.9,null,
sNpwf4Hnn74NfwD1,fNwYI2fSlEJmmzbY,37:02.4,null,
Wmixv8rYzluwrO1G,SYviBVOj9Xvr7r8B,41:32.4,null,
LziKk3jjRaYpsnag,SYviBVOj9Xvr7r8B,10:50.3,25:21.3,14.51692839
5Hqju8HQ8BYFkgG1,C4Ak8XdKRANcAwX0,17:17.9,null,
JDXuKsr8A5v6B2Sb,C4Ak8XdKRANcAwX0,57:09.9,null,
ta6Y2yyW74gOApJ4,null,54:02.1,05:36.8,11.57844316
DYl4IuYf8FT33gxv,CGzR6veIaWJAWukb,40:57.8,null,
v9BjcI84LthVOWpe,null,13:26.9,null,
mbbMenLcKj4MqAub,7bkibJ2dorA34DQh,48:55.1,null,
FaUH9eg2OU75ew5J,2stXRECrPuGjmnq9,00:38.1,null,
VML21WyO9gIadOGV,2stXRECrPuGjmnq9,43:22.0,null,
W1AlmDBjcyVr9TJL,null,12:31.2,null,
jdNuwELNWljNjR9O,18rGl2Hi5EF93b4g,25:38.1,null,
17KbFWIQS0XDtSjx,null,53:00.1,null,
Hj0UXk0mDzhBQDwn,ZQb8Cry5MDT07z76,14:33.8,null,
54DluAxZEgAJhP2v,ZQb8Cry5MDT07z76,09:00.7,null,
whHUrv0t9pvKpIjP,ZQb8Cry5MDT07z76,58:09.7,null,
Ya1JLdHxcs8XH7qk,qgEkGoVsHRVXHpB8,45:49.3,null,
